id,name,brewery_type,city,state_province,country,latitude,longitude,has_website,has_phone,name_length,num_words_name
9c3b028c-2949-4216-ba66-fbb098734cde,Alliance Brewing Company,micro,Knoxville,Tennessee,United States,35.9593516,-83.9035469,1,1,24,3
454df518-8ed7-4570-9588-4a8cfdf9b923,Allies,micro,Thuin,Région wallonne,Belgium,50.3604713,4.282841,1,0,6,1
10795316-cc0d-42d7-80c7-e237aae40a06,Alligator Brewing / Tall Paul's Brewhouse,micro,Gainesville,Florida,United States,29.6502615,-82.3222523,0,1,41,6
1b259770-4334-44ad-be18-8097be571df6,Alloy Brewing Company,micro,Coon Rapids,Minnesota,United States,45.16953614,-93.33543497,1,1,21,3
6889b781-b8f6-4a5a-a1ef-ab3e4c72aed9,Alltech's Lexington Brewing,regional,Lexington,Kentucky,United States,38.04950651,-84.51599645,1,1,27,3
6e103afb-f4ad-4fea-bf67-b31d390c269d,Alluvial Brewing Company,micro,Ames,Iowa,United States,41.5831617,-93.6370387,1,1,24,3
4d43c467-2e30-4b93-a25c-d1e46998dc07,Alma Brewing Co,brewpub,Alma,Michigan,United States,43.37888808,-84.6588719,1,1,15,3
085c97d4-5a01-4e28-a1c6-683bf773b062,Alma Mader Brewing,micro,Kansas City,Missouri,United States,39.082495,-94.599389,1,1,18,3
9a6f84d7-194b-426d-999f-c1be9beb835d,Almanac Beer Company,micro,Alameda,California,United States,37.78344977,-122.3062832,1,1,20,3
fc0ae4ac-07b5-4df2-a1d2-0785af183a35,Almost Famous Brewing Company,closed,East Granby,Connecticut,United States,41.9581654,-72.4224674,1,1,29,4
cc1c18dc-77d7-4ca5-b3b7-8180f77feecd,Aloha Beer Co,brewpub,Honolulu,Hawaii,United States,21.301249,-157.857248,1,1,13,3
b3bea277-345d-4154-9a79-1c9364ee0172,Aloha Sea Sports Centre,other,Singapore,Singapore,Singapore,1.306439441491,103.934847,1,1,23,4
30ef2457-11c4-48ef-ae58-37109ceda4c7,Alosta Brewing Co,micro,Covina,California,United States,34.10365026,-117.8781466,1,1,17,3
abe71cdf-8c92-4be2-adac-902d1a14e7bb,Alpenglow Beer Co,contract,Lafayette,California,United States,37.8857582,-122.1180201,1,0,17,3
dc9fb80b-fb92-47c2-8b13-9a6f6990f99e,Alpha Acid Brewing Co,micro,Belmont,California,United States,37.52125155,-122.2655717,0,1,21,4
0edb8050-2911-4a04-a99a-7927e05cd018,Alpha Brewing Co.,micro,Saint Louis,Missouri,United States,38.59861817,-90.26236838,1,1,17,3
810e0e7c-293a-4e3e-a557-13691d30d399,Alphabet City Brewing Co,contract,New York,New York,United States,41.5082102,-85.5378194,1,1,24,4
632eb7c1-e7ef-4b2e-b5ae-b7f140ff0c7c,Alpine Ale Works,micro,Queenstown,Otago Region,New Zealand,-45.01799,168.715947,1,1,16,3
1d7c2273-8031-40d2-bb50-7f518722e291,Alpine Beer Company,brewpub,San Diego,California,United States,32.9167796,-117.113975,1,1,19,3
d8dd6a64-c201-471f-a0a1-0fc8d04b5b49,Alpine Brewing Co,closed,Oroville,Washington,United States,48.9365877,-119.4305306,1,1,17,3
9d64f11c-4f42-41c6-8ba7-768f7bf9ec13,Alpine Dog Brewing Co,micro,Denver,Colorado,United States,41.5082102,-85.5378194,1,1,21,4
3345a490-cc70-449e-b037-939398bd0f25,Alpirsbacher Klosterbräu,brewpub,Alpirsbach,Baden-Württemberg,Germany,48.34566,8.40305,1,1,24,2
ddae7cb2-84c9-44f0-bbab-93781b5cf837,Alsfelder,brewpub,Lauterbach (Hessen),Hessen,Germany,50.6390531,9.3926513,1,1,9,1
98939b4a-14d7-4427-a99e-3d686784abca,Alt,brewpub,Leutenbach,Bayern,Germany,49.7108499,11.1728824,1,1,3,1
8e69dcd6-de4f-41b5-a9be-cc35844fb273,ALT Brew / Greenview Brewing LLC,brewpub,Madison,Wisconsin,United States,43.12576305,-89.33026,1,1,32,6
df78986a-9a20-4a4b-a718-26698af122d6,Alt Neuhaus,brewpub,Neuhaus (Oste),Niedersachsen,Germany,53.8014793,9.0347318,1,1,11,2
0474f95d-9e16-4b45-b789-93827fcc13c2,Alt Oberurseler Brauhaus,brewpub,Oberursel (Taunus),Hessen,Germany,50.202898,8.578921,1,1,24,3
36ee96e3-cb87-460b-bbb8-2c2a3c33b28a,Alt-Giessen,micro,Giessen,Hesse,Germany,41.5082102,-85.5378194,1,0,11,1
728f9750-1c56-48be-9f96-b26d04215958,Alta Brewing Company,micro,San Diego,California,United States,32.7018758,-117.1414712,1,1,20,3
ce487823-fb0a-4ad9-b3de-2f2ec4ce0631,Altamont Beer Works,micro,Livermore,California,United States,37.67839114,-121.7210974,1,1,19,3
7c5ca24c-37df-43db-859f-ac5831866aef,Alte Brauerei / Zapfbräu,brewpub,Uettingen,Bayern,Germany,49.7941875,9.7296212,1,1,24,4
f14b5ab3-92fc-487f-9869-07b1c8db5bf7,Alte Brauerei Stegen,brewpub,Inning am Ammersee,Bayern,Germany,48.0762625,11.1386516,1,1,20,3
ad3a2f17-d7a8-432a-91c0-1ff29b4398fd,Alte Feuerwache,brewpub,Idstein,Hessen,Germany,50.2218602,8.2680809,1,1,15,2
0e8bc17d-a0f8-4cd8-b207-eeb0fe369d01,Alte Ölmühle / Herz-Bräu,brewpub,Wittenberge,Brandenburg,Germany,52.9906349,11.7593927,1,1,24,4
ddd11477-dab1-4aae-a129-5b1a6248c3a9,Alte Werkstatt,brewpub,Weingarten (Baden),Baden-Württemberg,Germany,49.0533742,8.5313723,1,1,14,2
1c5e34bb-a0bb-4342-a964-a65f7b19ccca,Altenauer Brauerei,brewpub,Altenau im Harz,Niedersachsen,Germany,51.8008784,10.4481894,1,1,18,2
783328ef-b388-445a-bb53-9b66c6f132f8,Altenburger,brewpub,Altenburg,Thüringen,Germany,51.0006734,12.4368298,1,1,11,1
7bb77ea1-fc74-4689-bf5e-0ee1e39c244b,Altenrüthener Landbierbrauerei,closed,Rüthen,Nordrhein-Westfalen,Germany,51.4974846,8.407061,1,1,30,2
6df21f70-1f25-460c-956a-f98a9576d82c,Alter Bahnhof,brewpub,Malsch,Baden-Württemberg,Germany,48.8894444,8.3238889,1,1,13,2
c7009224-b9ce-44d0-b426-cd0a1e95d6f9,Alter Brewing + Kitchen,micro,Saint Charles,Illinois,United States,41.913143276343,-88.313937317989,1,1,23,4
0026ad13-246b-4091-b344-641934ef7cc3,Alter Brewing Company,micro,Downers Grove,Illinois,United States,41.5082102,-85.5378194,1,1,21,3
444584ea-a619-4144-9b6a-b71b33ad2447,Alter Elbehof,brewpub,Torgau,Sachsen,Germany,51.5527191,13.0336437,1,1,13,2
6dcf0b1b-3933-4207-bf88-0a37ee98994a,Alternation Brewing Company,micro,Denver,Colorado,United States,39.68866374,-104.9876117,1,1,27,3
e25f3ee3-987d-4305-a595-56a957116658,Altes Brauhaus,brewpub,Wolfsburg,Niedersachsen,Germany,52.4166626,10.7172676,1,1,14,2
bc5800fb-993e-4abd-a8a4-29b62a9794c5,Altitude,micro,Queenstown,Otago Region,New Zealand,-45.01799,168.715947,1,1,8,1
b71c080f-8514-4100-bbb3-40d2582b8122,Altitude Chophouse and Brewery,brewpub,Laramie,Wyoming,United States,41.31038565,-105.5953366,1,1,30,4
be64e523-9c15-4348-87e5-c6747b87abcb,Altmeyer and Lewis Brewing Company,micro,San Marcos,Texas,United States,41.5082102,-85.5378194,1,1,34,5
c1e6f260-1f52-4e38-bc14-ae58fdb7bb14,Altruist Brewing Company,brewpub,Sturbridge,Massachusetts,United States,41.5082102,-85.5378194,1,1,24,3
68410dce-b145-4c0a-993f-08fc280cc9c8,Altstadt Brewery,micro,Fredericksburg,Texas,United States,30.2468574,-98.8467263,1,1,16,2
773770b1-b840-45c1-8bff-487ac7268d25,Altstadthof,brewpub,Nürnberg,Bayern,Germany,49.4570626,11.0748976,1,1,11,1
7d0a71c4-cec0-431b-be2f-d125a9b9a44b,Alvarado Street Brewery,micro,Salinas,California,United States,36.64880356,-121.6305329,0,0,23,3
08bf17d8-5f8f-40bc-88cb-5661f0791b35,Alvarado Street Brewery & Grill,brewpub,Monterey,California,United States,36.59857755,-121.8946096,0,1,31,5
15ccd19e-e5bc-4216-939f-3d3348fb6d5c,Alvarium Beer Company,micro,New Britain,Connecticut,United States,41.6642131,-72.7575129,1,1,21,3
5f49e25d-e936-4b8e-b7b9-9894658035f9,Alvinne,micro,Zwevegem,Vlaanderen,Belgium,50.7704562,3.3909429,1,1,7,1
a649a8d5-f59e-4007-bf75-e1609ef76467,Amador Brewing Company,micro,Plymouth,California,United States,38.4808723,-120.849271,1,1,22,3
b3b2c0e1-84a4-4412-a6a9-1b4825d1edfb,Amai,micro,Lommel,Vlaanderen,Belgium,51.2363486,5.3508043,1,1,4,1
1a6103ad-023a-4710-988f-17e47a6732c2,Amalgam Brewing,other,Denver,Colorado,United States,41.5082102,-85.5378194,1,0,15,2
97ea0a56-c25b-45ab-afaa-ff0b37d68de5,Amani Brewing,brewpub,Martinsburg,West Virginia,United States,39.5332966,-77.949602,1,1,13,2
5306cc0f-35c0-4168-b49b-ea965437dc8e,Ambacht Brewing,micro,Hillsboro,Oregon,United States,45.53275124,-122.9564737,1,1,15,2
c33a8963-8d53-45be-ade3-5f8cbf08d3e7,Ambachtelijke Vechtdal Brouwerij,micro,Dalfsen,Overijssel,Netherlands,52.5061472,6.2628498,1,1,32,3
5fffcb8c-fbca-4633-8ef4-7bfd7dd6d473,Amber Lantern Brewing Company,brewpub,Warsaw,New York,United States,42.7408423,-78.132363,1,1,29,4
a580bbc1-343c-4213-968d-6f332755f739,Ambitious Ales,planning,Long Beach,California,United States,33.78538945,-118.1580493,1,1,14,2
ef19c7ac-4313-4b3a-80bd-890f59ece1ea,Ambräusianum,brewpub,Bamberg,Bayern,Germany,49.891758,10.884593,1,1,12,1
f02ee574-d02d-486f-8d2e-851ad54b25ab,Amelia Island Brewing Company,brewpub,Fernandina Beach,Florida,United States,30.67106045,-81.46236272,1,1,29,4
5e4e7f13-1e56-4715-b575-37522b595062,American Badass Beer,contract,Detroit,Michigan,United States,41.5082102,-85.5378194,1,0,20,3
2b3bdfe8-47fd-4105-939e-57c9864e83b4,American Brewers Inc,micro,Kalamazoo,Michigan,United States,42.26671998,-85.5378194,1,1,20,3
29c900c4-16b4-45ef-b688-061ed0fe8bd4,American Brewing Company,closed,Edmonds,Washington,United States,41.5082102,-85.5378194,1,1,24,3
538f360a-f2b7-48fc-aa66-3ed35af0f62e,American Harvest Brewpub At Schoolcraft College,brewpub,Livonia,Michigan,United States,42.419317,-83.42868497,1,1,47,6
4c92654b-a82a-4a9a-8c3f-fc03886a0be7,American Honor Beer Co,contract,Wilkes Barre,Pennsylvania,United States,41.254896,-75.859363,1,0,22,4
6ec8cb60-72f6-4c30-af4b-3e59e736b3fc,American Icon Brewery,brewpub,Vero Beach,Florida,United States,27.63674361,-80.3955067,1,1,21,3
f6350f89-c5df-4969-81b2-358b6e8e6ed0,American Solera,micro,Tulsa,Oklahoma,United States,36.1518928,-95.9667403,1,1,15,2
045441f8-1882-4960-9e4d-0a32d24625e6,Americana Brewery,planning,Fort Lauderdale,Florida,United States,41.5082102,-85.5378194,0,0,17,2
32dd19c9-33b8-4ed5-b5f0-1fb5f5d8ad02,Amerisports Brew Pub,brewpub,Kansas City,Missouri,United States,39.150682,-94.484526,1,1,20,3
9bd199ef-1796-410e-abaa-1a4c9da3a1ca,Amery Ale Works,micro,Amery,Wisconsin,United States,45.293806062122,-92.396797834543,1,1,15,3
aacf9c9e-ec62-43b9-bcaa-877d54ffce8b,Ametsbichler,brewpub,Aschau am Inn,Bayern,Germany,48.1980556,12.3505556,1,1,12,1
fb1c5883-f652-4375-b887-a424584d0d9d,Amherst Brewing Co / Hangar Pub and Grill,brewpub,Amherst,Massachusetts,United States,42.3728635,-72.5318418,1,1,41,8
7fe7f410-f9f7-4eed-a402-648d3651e910,Ammergauer Maxbräu,brewpub,Oberammergau,Bayern,Germany,47.5953971,11.066696,1,1,18,2
f4e14ed9-3db6-4829-a08f-3f964717e489,Ammo Brewing,micro,Petersburg,Virginia,United States,37.230765,-77.407177,1,1,12,2
f330bf2b-e342-4265-b41f-59d8ebf8bba7,Amorphic Beer,micro,Milwaukee,Wisconsin,United States,43.08422407407,-87.900978500235,1,1,13,2
be80d6fe-27bc-4b12-a046-e7fc8fd947b6,Amorys Tomb Brewing Co,micro,Maynard,Massachusetts,United States,42.43203845,-71.45315644,1,1,22,4
fd0d376e-1c1d-48ce-ba6f-897298c20b85,Amplified Ale Works,brewpub,San Diego,California,United States,32.7719729,-117.2511178,1,1,19,3
c3f5bb6a-c7f4-45a9-829c-3978625f111e,Amplified Ale Works Miramar Studio,brewpub,San Diego,California,United States,32.88687598,-117.1570695,1,1,34,5
1bfbea82-92f0-4a1e-84a4-22ac478419ec,Amstel Brewery,large,Amsterdam,Noord-Holland,Netherlands,52.3666908,4.9264253,1,1,14,2
3502ea97-053f-48b4-a0f8-bda50f63f11c,Amsterdam Barrel House,brewpub,Toronto,Ontario,Canada,43.706078,-79.3614605,1,1,22,3
75c3d25e-3af4-4275-8195-0027095e8bfb,Amsterdam Brewery,brewpub,Toronto,Ontario,Canada,43.7065237,-79.3569392,1,1,17,2
0ca77251-a864-4c0b-b4f1-dbca8de2dc8a,Amsterdam Brewhouse,brewpub,Toronto,Ontario,Canada,43.6391154,-79.3854978,1,1,19,2
f99c834f-df7e-41e9-8236-ce0d25e43189,Anacapa Brewing Co,brewpub,Ventura,California,United States,34.28073347,-119.2935874,1,1,18,3
3447e49a-c978-471a-8c46-62244ca757b8,Anacortes Brewery/Rockfish Grill,brewpub,Anacortes,Washington,United States,48.51933431,-122.6126089,1,1,32,3
e6663203-a997-403b-b130-63dd975b00c6,Anaheim Brewery,micro,Anaheim,California,United States,33.8328226,-117.9125249,1,1,15,2
bdc1beb9-2832-4c44-aa63-289726c3a13f,Anawan Brewing Company,planning,Dighton,Massachusetts,United States,41.5082102,-85.5378194,1,1,22,3
126392f8-8260-4619-a561-ec20153c6779,Ancestry Brewery,brewpub,Tualatin,Oregon,United States,45.3711546,-122.7967838,1,1,16,2
83a97464-95b4-4dca-9b1c-80eedf59bca7,Anchor,closed,Wellington,Wellington Region,New Zealand,-41.2892342,174.7756195,1,1,6,1
25809e1c-0c76-498b-8a57-d6b85ff24c3c,Anchor Brewing Co,large,San Francisco,California,United States,37.7630772,-122.4011065,1,1,17,3
ce8f55f6-ba10-4d74-94c3-e26cc131f473,Anchorage Brewing Co,micro,Anchorage,Alaska,United States,61.1385311,-149.8893581,1,1,20,3
6c8aafd9-6e4a-4f1d-9dc0-a5e4cb710dce,Ancient City Brewing Co.,micro,Saint Augustine,Florida,United States,41.5082102,-85.5378194,1,1,24,4
032a363c-447b-495a-bfed-814201b877c0,Andean Brewing,micro,Blauvelt,New York,United States,41.5082102,-85.5378194,0,1,14,2
e7344bbe-edbd-45ed-9938-5dde5a6a55f7,Anders,micro,Halen,Vlaanderen,Belgium,50.9475244,5.105251,1,1,6,1
1d690623-2a47-4bb2-aecb-08f51a8ef390,Anders Browar,brewpub,Syców,dolnośląskie,Poland,51.3044034,17.7046519,0,0,13,2
20502436-b1ab-4f6a-9df4-36f465071947,Anderson Craft Ales,micro,London,Ontario,Canada,41.5082102,-85.5378194,1,0,19,3
55bbdf14-e891-4572-9ed2-9c6bf25edda9,Anderson Valley Brewing Co,regional,Boonville,California,United States,39.00141731,-123.3560542,1,1,26,4
6fad664c-ba6d-4ac1-be03-408cc65ab70a,Andina Brewing Company,closed,Vancouver,British Columbia,Canada,49.2833907,-123.0737942,0,0,22,3
bdf3e527-3362-46ec-829a-0804de5150a3,Andorfer,brewpub,Passau,Bayern,Germany,48.586244,13.453345,1,1,8,1
51bc8efd-7da5-437c-b95d-af24c8120ff9,Andreasbr,brewpub,Eggenstein-Leopoldshafen,Baden-Württemberg,Germany,49.0903862,8.3987069,1,1,9,1
adb4eef2-cd2f-4664-9912-c58890711b30,Andrews Brewing Co,micro,Lincolnville,Maine,United States,41.5082102,-85.5378194,0,1,18,3
bd12815b-aceb-485f-9070-e37b03bbcbb4,Andrews Brewing Co At Calaboose Cellars,micro,Andrews,North Carolina,United States,35.19958164,-83.81487799,1,1,39,6
be95afe2-de19-4b3b-8c83-a24ac9cd4aa7,Angel City Brewery,micro,Los Angeles,California,United States,34.04627065,-118.237715,1,1,18,3
a7e8257d-956d-46ca-81f4-33d1b6a13fc8,"Angelina Brewing Company, LLC.",planning,Lufkin,Texas,United States,41.5082102,-85.5378194,0,1,30,4
66f0b03a-d8b9-4b1b-8ff3-55fe85929e96,Angerik,micro,Dilbeek,Vlaanderen,Belgium,50.851567,4.247327,1,1,7,1
d4e376b6-3aad-46ae-ae8d-471791ae03f8,"Angry Chair Brewing, LLC.",micro,Tampa,Florida,United States,28.005127,-82.459381,1,1,25,4
67616802-40bf-435e-8824-598bbf20e054,Angry Erik Brewing,micro,Lafayette,New Jersey,United States,41.5082102,-85.5378194,1,1,18,3
8dc5e687-be97-44c3-ae27-9b0818d48471,Angry Fish Brewing Company,micro,Lexington,South Carolina,United States,41.5082102,-85.5378194,1,1,26,4
40ecc96b-6dea-4e6b-a8f0-55293970654b,Angry Hank's Microbrewery,micro,Billings,Montana,United States,45.78022173,-108.5076025,0,1,25,3
5d0bfbaa-e738-4d5b-a68e-5cfea2116197,Angry Horse Brewing,micro,Montebello,California,United States,34.0084152,-118.1003743,1,1,19,3
4f22a5e8-e8e0-471b-8070-888584fc446a,Angry Inch Brewing,micro,Lakeville,Minnesota,United States,44.6476022,-93.2432718,1,0,18,3
c9b30f6c-608f-4762-b041-c4c91e8aeba2,Angry James Brewing Co,micro,Silverthorne,Colorado,United States,39.63306895,-106.0764637,1,1,22,4
64b090eb-64c7-4dc2-9799-d0420b517169,Angry Minnow Brewery,brewpub,Hayward,Wisconsin,United States,46.0104853,-91.4887672,1,1,20,3
3929eda4-926c-46cd-ab20-cb5c9e6f7caf,Angry Scotsman Brewing,contract,Oklahoma City,Oklahoma,United States,35.4644206,-97.6002769,1,1,22,3
fa4da286-e9a3-4d00-ab49-8e5f027f76d5,Angry Troll Brewing / 222 Public House,brewpub,Elkin,North Carolina,United States,41.5082102,-85.5378194,1,1,38,7
d1a61260-d377-4e7d-8ce9-8851e30934ae,Anheuser-Busch InBev,large,Saint Louis,Missouri,United States,38.5954536,-90.2118998,1,1,20,2
baec5c2d-a983-49e0-beb9-ca55879d4139,Anheuser-Busch Inc - Baldwinsville,large,Baldwinsville,New York,United States,43.16510925,-76.31159343,0,1,34,4
6599a1de-d497-4e4f-bf3d-16d5065fefec,Anheuser-Busch Inc - Cartersville,large,Cartersville,Georgia,United States,41.5082102,-85.5378194,0,1,33,4
2360f91c-60cb-402c-ad58-3eb638859f4c,Anheuser-Busch Inc - Columbus,large,Columbus,Ohio,United States,40.102197,-82.99307,0,1,29,4
2f7efc38-d4fd-47fc-bc1e-4b506fb6e66c,Anheuser-Busch Inc - Fairfield,large,Fairfield,California,United States,38.2365838,-122.0902992,0,1,30,4
12bc86df-c66b-4fb9-9f84-5bb405ccb8b1,Anheuser-Busch Inc - Fort Collins,large,Fort Collins,Colorado,United States,40.61817811,-105.0019686,0,1,33,5
34dd23fd-b208-4a7b-b4d2-3488b20e618f,Anheuser-Busch Inc - Houston,large,Houston,Texas,United States,29.771858,-95.27130674,0,1,28,4
a7e9194f-28a7-4fb8-85fb-38ee669b66e6,Anheuser-Busch Inc - Jacksonville,large,Jacksonville,Florida,United States,30.4319552,-81.6481156,0,1,33,4
7d78f227-f2c5-4830-abb5-28a209de235d,Anheuser-Busch Inc - Los Angeles,large,Van Nuys,California,United States,34.2213918,-118.4721072,0,1,32,5
c1e8a479-5371-44bb-a952-b76b60997a9e,Anheuser-Busch Inc - Merrimack,large,Merrimack,New Hampshire,United States,42.8253635,-71.48598162,0,1,30,4
5486bf95-fcc8-4829-854f-2cc5779e7212,Anheuser-Busch Inc - Newark,large,Newark,New Jersey,United States,41.5082102,-85.5378194,1,1,27,4
277a6d32-7f94-4a94-ad41-ad7f4ce8ce1c,Anheuser-Busch Inc - Williamsburg,large,Williamsburg,Virginia,United States,37.2652889,-76.6798988,1,1,33,4
c498dd04-30b2-4f8f-b06b-c47a34dd61c7,Animas Brewing Co,brewpub,Durango,Colorado,United States,37.27997215,-107.8769912,1,1,17,3
9e16fd00-e490-47d0-a8ad-046a954bec87,Ankerbräu,brewpub,Steinach,Thüringen,Germany,50.4329505,11.1549309,1,1,9,1
236cb5e3-d827-453a-a3a4-5a4d59d87adf,Ankrolab Brewing Company,planning,Naples,Florida,United States,41.5082102,-85.5378194,1,1,24,3
b26623c7-5291-4492-b876-66c2d970c275,Another Round Brewing Co,closed,Pullman,Washington,United States,46.736755,-117.175392,1,1,24,4
fb3baa12-0eca-48f3-8138-d0856ca139be,Ant Brew,brewpub,Lahti,Päijät-Häme,Finland,60.9827,25.6521,1,1,8,2
f95b4c37-7d9c-4bcb-8958-31c352cd1cab,Anthem Brewing Co,micro,Oklahoma City,Oklahoma,United States,35.46099673,-97.5279236,1,1,17,3
9379b79b-63c2-4ce3-9605-f499f7915f7e,Antietam Brewery,micro,Hagerstown,Maryland,United States,39.6397845,-77.7609769,1,1,16,2
1c215e2f-7a58-46ce-88cc-241bd3d39482,Antiques on High,micro,Columbus,Ohio,United States,39.9476,-82.99774,1,1,16,3
f5df0c68-fc05-42ba-93a6-e0ee945db29c,Anton's,closed,Erkelenz,Nordrhein-Westfalen,Germany,51.0768089,6.3213419,1,1,7,1
c9efbd40-6ad1-4c60-9f94-4020464656ec,Antwerpse Brouw Compagnie,micro,Antwerpen,Vlaanderen,Belgium,51.234776,4.4107791,1,1,25,3
8872e200-c0d5-42ec-b228-4110cf2429dc,"Antwerpse Brouw Compagnie, Brouwerij & Taproom",micro,Antwerpen,Vlaanderen,Belgium,51.234776,4.4107791,1,1,46,6
516c104c-11fb-43d7-89cb-cf0a36236baf,Anvil Ale House,brewpub,Dullstroom,Mpumalanga,South Africa,-25.4223,30.1017,1,1,15,3
26a850f9-f796-427c-810d-84b4ae08dfbb,Anvil Brewing,brewpub,Pittsburg,Texas,United States,41.5082102,-85.5378194,1,1,13,2
625f2c38-c681-4d85-b4b6-2e5ee25d79a9,APE BREWING,brewpub,Osaka,Osaka,Japan,34.68696137,135.5076625,1,1,11,2
6d598adb-bca7-42d8-99b6-4f2074bc8aee,APEShip Brewing,micro,North Platte,Nebraska,United States,41.181566260787,-100.75354430575,1,1,15,2
e61dc891-91d8-4a0f-a55e-b5e34acc97fd,Apex Aleworks Brew And BBQ Supplies,micro,Independence,Missouri,United States,39.041039,-94.416872,1,1,35,6
e15991e7-755b-465a-9d39-0f850305e900,Apex Brewery,micro,Monroe,New York,United States,41.3165152,-74.1730176,1,1,12,2
98f2d2a5-5f1d-494c-b920-c50d6761b62e,Apocalypse Ale Works,micro,Forest,Virginia,United States,37.36302124,-79.28917899,1,1,20,3
b622e216-d777-41c0-a795-bb901d31a555,Apocalypse Brew Works,micro,Louisville,Kentucky,United States,38.2566442,-85.72031443,1,1,21,3
5b484569-0e34-4ba7-9a4c-c89657d75a4e,Apostelbräu,brewpub,Hauzenberg,Bayern,Germany,48.6390058,13.63452,1,1,11,1
855b2e6e-9fa0-40da-bcba-343bef14d556,Appalachian Brewing Co - Collegeville,brewpub,Collegeville,Pennsylvania,United States,41.5082102,-85.5378194,1,1,37,5
cb55778e-fc31-4634-b56f-570961484c8d,Appalachian Brewing Co - Gettysburg Gateway,brewpub,Gettysburg,Pennsylvania,United States,41.5082102,-85.5378194,1,1,43,6
48fd38a6-736f-4e76-b69a-8642d82c67df,Appalachian Brewing Co - Harrisburg,brewpub,Harrisburg,Pennsylvania,United States,40.291059,-76.8816961,1,1,35,5
dddd1391-58ad-4a74-bd0d-93997ccaf17d,Appalachian Brewing Co - Lititz,brewpub,Lititz,Pennsylvania,United States,40.15827375,-76.30100986,1,1,31,5
19693f1b-962f-4b88-8d53-7faf3e176208,Appalachian Brewing Co - Mechanicsburg,brewpub,Mechanicsburg,Pennsylvania,United States,41.5082102,-85.5378194,1,1,38,5
5b127f6a-3364-4588-b5ad-f7953fc6ee54,Appalachian Mountain Brewery - Boone,micro,Boone,North Carolina,United States,36.2033414,-81.668461,1,1,36,5
d8528f09-f3d8-48f9-9719-db00b4e10b71,Appalachian Mountain Brewery - Portsmouth,micro,Portsmouth,New Hampshire,United States,43.087884,-70.8044602,0,1,41,5
7861ed8a-e099-49ad-9507-2b901120320d,Appl,brewpub,Alerheim,Bayern,Germany,48.83533,10.61385,1,1,4,1
b5d8ac9a-0449-46e7-8eb8-c1078ee793bb,Apple Blossom Brewing Co,brewpub,Fayetteville,Arkansas,United States,36.1297079,-94.1372796,1,1,24,4
12a02dc2-b34b-48cd-8e34-eac44554c0cf,Appleton Beer Factory,brewpub,Appleton,Wisconsin,United States,44.26173602,-88.4139148,1,1,21,3
ea5535e7-94e9-4c24-baa4-32b15b495c8b,Apponaug Brewing,brewpub,Warwick,Rhode Island,United States,41.7265254,-71.4691256,1,1,16,2
e04c1682-dba4-4366-ac2e-4a8dab19da3c,Aquabrew,brewpub,San Marcos,Texas,United States,41.5082102,-85.5378194,1,1,8,1
61239a88-ebee-45d3-9794-12860e11259c,Aquatic Brewing LLC,planning,Falmouth,Massachusetts,United States,41.5082102,-85.5378194,1,1,19,3
fc2ce5e0-8796-4749-9aba-8710cd557ccb,Aqueduct Brewing,micro,Akron,Ohio,United States,41.0698532,-81.51788487,1,1,16,2
e37a575c-5e11-4a2f-8e58-8fcce92e78ac,"Aransas Pass Brewing Company, LLC",planning,Aransas Pass,Texas,United States,41.5082102,-85.5378194,0,0,33,5
e38d5dc2-4bf9-4627-b468-922baaa621ab,Arbeiter Brewing Company,planning,Minneapolis,Minnesota,United States,41.5082102,-85.5378194,1,0,24,3
250d36ec-b9f2-46f4-a4d9-17216f6490b6,Arbor Brewing Co,brewpub,Ann Arbor,Michigan,United States,42.28041029,-83.74822471,1,1,16,3
90fa4058-a971-4fd5-8783-559c670cddde,Arbor Brewing Co. Microbrewery,micro,Ypsilanti,Michigan,United States,42.250158,-83.6099915,0,1,30,4
de65181e-2bce-4a5b-bf4b-1841c3321584,Arc,micro,Evansdale,Otago Region,New Zealand,-45.7177905,170.5697102,1,1,3,1
30561ae5-f2b9-4690-a94c-12bd52df29bb,Arcadia Brewing Co,micro,Kalamazoo,Michigan,United States,42.2950789,-85.5715368,1,1,18,3
084a0621-2a9d-4588-825e-5c5cebc4e8db,Arcadian Moon,brewpub,Higginsville,Missouri,United States,39.001467,-93.773203,1,1,13,2
43aa2e45-0b2a-473f-8696-7b9f63040279,Arcana Brewing Company,micro,Carlsbad,California,United States,33.14038605,-117.273876,1,0,22,3
d7d60dca-5554-4aea-b906-bd768ae233a0,Arch Brewing Co.,micro,Richmond Hill,Ontario,Canada,41.5082102,-85.5378194,1,0,16,3
76da304a-4094-4cae-929c-bae2ae18d24d,Arch Rock Brewing Co,micro,Gold Beach,Oregon,United States,42.3898306,-124.4155402,1,1,20,4
cf5055f4-59f8-4adf-b16c-b9233281bedf,Archaic Craft Brewery At Centro,brewpub,Tustin,California,United States,33.7419754,-117.823173,0,1,31,5
ce1af2d9-e7d4-4d13-99f6-212067335f9e,Arches Brewing,micro,Hapeville,Georgia,United States,41.5082102,-85.5378194,0,1,14,2
d86d40e0-1a3f-4c34-9b07-002191bc0952,Archetype Brewing,micro,Asheville,North Carolina,United States,41.5082102,-85.5378194,1,1,17,2
fc552937-9245-4091-94b2-645ed0599756,Arclight Brewing Company,micro,Watervliet,Michigan,United States,42.19104832,-86.25939238,1,1,24,3
